laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_euros,is_Full HD,is_IPS Panel,is_Retina Display,is_Touchscreen,is_Quad HD+,is_4K Ultra HD,ScreenSize,ssd_gb,hdd_gb,flash_gb,hybrid_gb,Cpu_Company,Cpu_Frequency_GHz,Cpu_Type,Gpu_Company,is_Intel_Gpu,Gpu_Type
451,HP,Omen 15-AX205na,Gaming,15.6,8.0,Windows 10,2.2,7.003065458786462,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
452,Dell,Latitude 5480,Notebook,14.0,8.0,Windows 10,1.64,7.07326971745971,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i5,Nvidia,0,Nvidia GeForce
453,Acer,Aspire ES1-572,Notebook,15.6,4.0,Linux,2.4,6.093118200834482,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
454,Dell,Precision 3520,Workstation,15.6,8.0,Windows 10,2.23,7.597897950521784,1,0,0,0,0,0,2073600,0,1024,64,0,Intel,3.0,Intel Other,Nvidia,0,Nvidia Quadro
455,MSI,GV62 7RD-1686NL,Gaming,15.6,8.0,Windows 10,2.2,6.936090031409406,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
456,Microsoft,Surface Laptop,Ultrabook,13.5,16.0,Windows 10 S,1.25,7.859413154693583,0,0,0,1,0,0,3393024,512,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
457,HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,8.0,Windows 10,1.91,6.380122536899765,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
458,Dell,Precision 3520,Workstation,15.6,16.0,Windows 10,2.17,7.588829878307813,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia Quadro
459,HP,ProBook 650,Workstation,15.6,8.0,Windows 10,2.31,7.336285660021297,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.9,Intel i7,Intel,1,Intel Graphics
460,Lenovo,ThinkPad T470,Notebook,14.0,8.0,Windows 10,1.65,7.204892510204673,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
461,Dell,Inspiron 5570,Notebook,15.6,8.0,Windows 10,2.36,6.887552571664617,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,1.8,Intel i7,AMD,0,AMD Radeon
462,Dell,Inspiron 3168,2 in 1 Convertible,11.6,4.0,Windows 10,1.47,6.173786103901937,0,0,0,1,0,0,1049088,0,500,0,0,Intel,1.6,Intel Pentium,Intel,1,Intel Graphics
463,Dell,Alienware 17,Notebook,17.3,8.0,Windows 10,4.42,7.624130585661289,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
464,Microsoft,Surface Laptop,Ultrabook,13.5,4.0,Windows 10 S,1.252,6.897704943128636,0,0,0,1,0,0,3393024,128,0,0,0,Intel,2.2,Intel Other,Intel,1,Intel Graphics
465,Microsoft,Surface Laptop,Ultrabook,13.5,8.0,Windows 10 S,1.25,7.495541943884256,0,0,0,1,0,0,3393024,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,8.0,Windows 10,2.5,6.462873438510181,0,0,0,0,0,0,1440000,256,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
467,Acer,Aspire E5-576G,Notebook,15.6,4.0,Windows 10,2.23,6.300785794663244,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.0,Intel i3,Nvidia,0,Nvidia GeForce
468,Acer,TravelMate B,Netbook,11.6,4.0,Windows 10,1.4,6.077642243349034,0,0,0,0,0,0,1049088,128,0,0,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
469,Asus,Pro P2540UA-AB51,Notebook,15.6,8.0,Windows 10,2.37,6.620073206530356,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
470,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,8.0,No OS,1.5,6.684611727667927,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,AMD,0,AMD Radeon
471,Lenovo,Thinkpad P51,Notebook,15.6,8.0,Windows 10,2.67,7.645397699428633,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.9,Intel i7,Nvidia,0,Nvidia Quadro
472,Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.0,5.720311776607412,0,0,0,0,0,0,1049088,0,500,0,0,Intel,1.1,Intel Pentium,Intel,1,Intel Graphics
473,Acer,Aspire 5,Notebook,15.6,4.0,Windows 10,2.2,6.152732694704104,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.0,Intel i3,Nvidia,0,Nvidia GeForce
474,Dell,Inspiron 5570,Notebook,15.6,8.0,Windows 10,2.02,6.633318433280377,1,0,0,0,0,0,2073600,0,2048,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
475,HP,Omen 17-an006nv,Gaming,17.3,12.0,Windows 10,3.78,7.438383530044307,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
476,Lenovo,Thinkpad T460s,Ultrabook,14.0,12.0,Windows 10,1.4,7.527793987721444,0,1,0,0,1,0,3686400,256,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
477,HP,Spectre x360,2 in 1 Convertible,13.3,8.0,Windows 10,1.29,7.600902459542082,0,1,0,1,0,1,8294400,512,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
478,HP,ZBook 15u,Notebook,15.6,8.0,Windows 10,1.9,7.051855622955894,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.5,Intel i5,AMD,0,AMD Graphics
479,Google,Pixelbook (Core,Ultrabook,12.3,8.0,Chrome OS,1.1,7.151485463904735,0,0,0,1,0,0,3840000,128,0,0,0,Intel,1.2,Intel i5,Intel,1,Intel Graphics
480,Dell,Latitude 7390,Ultrabook,13.3,8.0,Windows 10,1.42,7.519068565317946,1,0,0,1,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
481,Asus,ZenBook Pro,Notebook,15.6,12.0,Windows 10,2.06,7.170119543449628,0,1,0,0,0,1,8294400,128,1024,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
482,Dell,Latitude E5470,Notebook,14.0,8.0,Windows 10,1.79,6.608000625296087,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.3,Intel i3,Intel,1,Intel Graphics
483,Dell,Precision M5520,Workstation,15.6,8.0,Windows 10,1.78,7.786967002614872,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia Quadro
484,Lenovo,Thinkpad T470,Notebook,14.0,8.0,Windows 10,1.7,7.21890970761906,1,0,0,0,0,0,2073600,180,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
485,Dell,Inspiron 3576,Notebook,15.6,8.0,Windows 10,2.2,6.516193076042964,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
486,Toshiba,Portege X30-D-10J,Notebook,13.3,8.0,Windows 10,1.05,7.422373700986824,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
487,Dell,Inspiron 7570,Notebook,15.6,8.0,Windows 10,2.16,7.141245122350491,1,1,0,0,0,0,2073600,512,0,0,0,Intel,1.8,Intel i7,Nvidia,0,Nvidia GeForce
488,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,6.376046444299722,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
489,HP,ProBook 430,Notebook,13.3,4.0,Windows 10,1.49,6.588926477533519,1,1,0,0,0,0,2073600,128,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
490,Chuwi,"Lapbook 15,6",Notebook,15.6,4.0,Windows 10,1.89,5.521060837840906,1,0,0,0,0,0,2073600,0,0,64,0,Intel,1.44,Intel Other,Intel,1,Intel Graphics
491,Lenovo,ThinkPad E570,Notebook,15.6,4.0,Windows 10,2.3,6.338594078203183,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
492,Lenovo,ThinkPad E480,Notebook,14.0,8.0,Windows 10,1.75,6.956545443151569,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
493,Dell,Precision 3520,Workstation,15.6,16.0,Windows 10,2.17,7.757478766584179,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia Quadro
494,Dell,XPS 15,Notebook,15.6,16.0,Windows 10,2.06,7.549609165154532,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
495,Lenovo,Thinkpad X270,Ultrabook,12.5,16.0,Windows 10,1.36,7.4949862339505335,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
496,Asus,Zenbook UX390UA,Ultrabook,12.5,16.0,Windows 10,0.91,7.576097340623111,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
497,Lenovo,Thinkpad E570,Notebook,15.6,8.0,Windows 10,2.3,6.920661632531647,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
498,Toshiba,Portege X30-D-10L,Ultrabook,13.3,32.0,Windows 10,1.05,7.937374696163295,1,0,0,1,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
499,Asus,VivoBook Pro,Gaming,15.6,8.0,Windows 10,1.99,7.208600337960199,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
500,Acer,Aspire 5,Notebook,15.6,8.0,Windows 10,2.2,6.363028103540465,0,0,0,0,0,0,1049088,0,1024,0,0,AMD,2.5,AMD A-Series,AMD,0,AMD Radeon
501,Asus,Rog G752VL-UH71T,Gaming,17.3,24.0,Windows 10,4.33,7.146772179452637,1,1,0,1,0,0,2073600,256,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
502,Lenovo,Thinkpad X260,Ultrabook,12.5,8.0,Windows 10,1.3,7.003065458786462,0,1,0,0,0,0,1049088,180,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
503,Lenovo,Ideapad 520-15IKBR,Notebook,15.6,8.0,Windows 10,2.17,6.8022836460399025,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
504,HP,EliteBook 840,Notebook,14.0,8.0,Windows 10,1.48,7.4673710669175595,1,0,0,0,0,0,2073600,1024,0,0,0,Intel,2.8,Intel i7,Intel,1,Intel Graphics
505,Lenovo,ThinkPad 13,Notebook,13.3,8.0,Windows 10,1.4,6.856461984594587,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
506,Lenovo,ThinkPad L570,Notebook,15.6,8.0,Windows 10,2.3,6.815639990074331,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
507,Asus,VivoBook E201NA,Netbook,11.6,4.0,Windows 10 S,1.2,5.831882477283517,0,0,0,0,0,0,1049088,0,0,64,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,8.0,Windows 10,1.91,6.429703348876805,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,8.0,Windows 10,1.4,7.3777589082278725,1,1,0,1,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
510,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,4.0,Windows 10,2.1,5.703782474656201,0,0,0,0,0,0,1049088,0,500,0,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
511,Lenovo,Chromebook N23,Netbook,11.6,4.0,Chrome OS,1.25,5.583496308781699,0,0,0,0,0,0,1049088,16,0,0,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
512,Lenovo,ThinkPad 13,Notebook,13.3,8.0,Windows 10,1.44,6.856461984594587,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,8.0,Windows 10,2.0,7.110696122978827,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
514,Acer,Aspire A515-51G-59QF,Notebook,15.6,4.0,Windows 10,2.2,6.419994928147142,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,1.6,Intel i5,Nvidia,0,Nvidia GeForce
515,HP,Envy 13-AB002nv,Ultrabook,13.3,8.0,Windows 10,1.34,7.188412736496954,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
516,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,No OS,2.4,7.047517221357296,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
517,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,6.802394763324311,1,1,0,1,0,0,2073600,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
518,Acer,Aspire A515-51G,Notebook,15.6,4.0,Windows 10,2.2,6.461468176353717,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
519,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,2.18,6.729824070489475,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
520,Dell,Inspiron 5570,Notebook,15.6,16.0,Windows 10,2.2,7.106802839691678,1,0,0,0,0,0,2073600,256,2048,0,0,Intel,1.8,Intel i7,AMD,0,AMD Radeon
521,Xiaomi,Mi Notebook,Notebook,15.6,16.0,No OS,1.95,7.244905856906428,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Nvidia,0,Nvidia GeForce
522,Asus,VivoBook E12,Netbook,11.6,2.0,Windows 10,1.1,5.5053315359323625,0,0,0,0,0,0,1049088,0,0,32,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,4.0,Windows 10,2.04,6.258567565922647,0,0,0,1,0,0,1049088,0,1024,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
524,Asus,ROG Zephyrus,Gaming,15.6,24.0,Windows 10,2.24,7.99598047476376,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
525,HP,Probook 450,Notebook,15.6,8.0,Windows 10,2.04,6.7912214627261855,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,16.0,Windows 10,3.0,7.316548177182976,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
527,Lenovo,Legion Y720-15IKB,Gaming,15.6,8.0,Windows 10,3.2,7.24422751560335,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
528,HP,Spectre X360,Ultrabook,13.3,8.0,Windows 10,1.32,7.24422751560335,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
529,Dell,Latitude 5480,Notebook,14.0,8.0,Windows 10,1.64,7.155185506847295,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i5,Intel,1,Intel Graphics
530,HP,ProBook 440,Notebook,15.6,4.0,Windows 10,1.63,6.536691597591305,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
531,Dell,Inspiron 5770,Notebook,17.3,8.0,Linux,2.8,6.7912214627261855,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
532,Lenovo,ThinkPad L470,Notebook,14.0,8.0,Windows 7,2.02,7.201170883281678,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,4.0,Windows 10,2.2,6.684611727667927,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
534,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8.0,No OS,2.2,6.131226489483141,0,0,0,0,0,0,1049088,0,2048,0,0,Intel,2.0,Intel i3,Nvidia,0,Nvidia GeForce
535,Dell,Inspiron 3567,Notebook,15.6,4.0,Windows 10,2.3,6.373319789577012,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
536,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,7.228388451573604,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i5,Intel,1,Intel Graphics
537,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.42,8.01094706572388,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
538,Toshiba,Satellite Pro,Notebook,15.6,8.0,Windows 10,2.0,6.7580945044277305,1,1,0,0,0,0,2073600,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,8.0,Windows 10,2.0,7.170119543449628,0,1,0,0,0,1,8294400,256,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
540,Mediacom,SmartBook Edge,Notebook,13.3,4.0,Windows 10,1.2,5.91350300563827,1,1,0,0,0,0,2073600,32,0,0,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
541,Asus,ROG Strix,Gaming,15.6,8.0,Windows 10,2.3,7.408530566894626,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
542,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.93,7.222566018822171,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
543,Dell,Inspiron 5570,Notebook,15.6,8.0,Windows 10,2.2,6.682622249968917,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
544,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,5.991439546795477,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel Pentium,Intel,1,Intel Graphics
545,HP,Omen 15-ce006nv,Gaming,17.3,12.0,Windows 10,2.62,7.495541943884256,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
546,Lenovo,Thinkpad E470,Notebook,14.0,8.0,Windows 10,1.87,6.756932389247553,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
547,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.2,7.24422751560335,0,0,0,1,1,0,5760000,256,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
548,Dell,Vostro 5468,Notebook,14.0,4.0,Windows 10,1.6,6.602411485857249,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
549,HP,Envy 13-AB020nr,Ultrabook,13.3,8.0,Windows 10,1.34,7.044032897274685,0,1,0,0,1,0,5760000,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
550,Acer,Aspire 7,Gaming,15.6,8.0,Linux,2.4,6.683360945766275,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,4.0,Windows 10,2.0,5.857933154483459,0,0,0,0,0,0,1049088,0,500,0,0,AMD,1.8,AMD Other,AMD,0,AMD Radeon
552,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.1,6.560323202124582,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
553,Lenovo,ThinkPad E470,Notebook,14.0,4.0,Windows 10,1.87,6.666956792429207,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
554,Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,4.0,No OS,2.15,6.138482708032701,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
555,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,5.986452005284438,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
556,Lenovo,ThinkPad T570,Notebook,15.6,8.0,Windows 10,1.99,7.455876687491824,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
557,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4.0,Windows 10,2.2,6.214608098422191,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
558,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,7.019287709131214,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
559,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.42,7.90100705199242,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
560,HP,17-X047na (i3-6006U/8GB/1TB/W10),Notebook,17.3,8.0,Windows 10,2.65,6.3010609861523905,0,0,0,0,0,0,1440000,0,1024,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
561,HP,ProBook 470,Notebook,17.3,8.0,Windows 10,2.63,7.155396301896734,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,4.0,Linux,2.0,5.41610040220442,0,0,0,0,0,0,1049088,0,500,0,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
563,Mediacom,SmartBook 130,Notebook,13.3,4.0,Windows 10,1.35,5.545177444479562,1,1,0,0,0,0,2073600,0,0,32,0,Intel,1.44,Intel Other,Intel,1,Intel Graphics
564,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,6.0,Windows 10,2.8,6.856461984594587,0,0,0,0,0,0,1440000,128,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
565,HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,15.6,6.0,Windows 10,1.91,6.3454609068409535,1,1,0,0,0,0,2073600,128,0,0,0,AMD,2.5,AMD A-Series,AMD,0,AMD Radeon
566,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,6.427943708745316,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,AMD,0,AMD Radeon
567,Acer,Spin SP111-31,2 in 1 Convertible,11.6,4.0,Windows 10,1.25,5.857933154483459,1,1,0,1,0,0,2073600,0,0,32,0,Intel,2.0,Intel Celeron,Intel,1,Intel Graphics
568,Lenovo,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.05,6.447305862541213,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.7,Intel i3,Intel,1,Intel Graphics
569,HP,EliteBook 1030,Ultrabook,13.3,16.0,Windows 10,1.16,7.583756300707112,0,1,0,1,1,0,5760000,512,0,0,0,Intel,1.2,Intel Other,Intel,1,Intel Graphics
570,Lenovo,Thinkpad P71,Notebook,17.3,8.0,Windows 10,3.4,8.006367567650246,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia Quadro
571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,8.0,Windows 10,2.5,6.733401891837359,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
572,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.21,7.3777589082278725,0,1,0,1,0,1,8294400,128,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
573,Dell,Latitude 5580,Notebook,15.6,4.0,Windows 10,1.93,6.866933284461882,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.6,Intel i5,Intel,1,Intel Graphics
574,Fujitsu,Lifebook A557,Notebook,15.6,8.0,Windows 10,2.2,6.606650186198215,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
575,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4.0,Windows 10,2.2,5.84354441703136,1,0,0,0,0,0,2073600,0,500,0,0,Intel,1.1,Intel Pentium,Intel,1,Intel Graphics
576,Lenovo,ThinkPad L470,Notebook,14.0,4.0,Windows 10,2.02,6.898714534329988,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
577,HP,ZBook 17,Workstation,17.3,8.0,Windows 10,3.14,7.52940108725331,0,0,0,0,0,0,1440000,0,500,0,0,Intel,2.8,Intel i5,Nvidia,0,Nvidia Quadro
578,HP,14-am079na (N3710/8GB/2TB/W10),Notebook,14.0,8.0,Windows 10,1.94,5.966146739123692,0,0,0,0,0,0,1049088,0,2048,0,0,Intel,1.6,Intel Pentium,Intel,1,Intel Graphics
579,HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,Notebook,15.6,6.0,Windows 10,1.95,6.476972362889683,1,1,0,0,0,0,2073600,256,0,0,0,AMD,3.0,AMD A-Series,AMD,0,AMD Radeon
580,Lenovo,Thinkpad E570,Notebook,15.6,8.0,Windows 10,2.3,6.7226297948554485,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
581,Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.05,6.530877627725885,1,0,0,0,0,0,2073600,0,500,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
582,Mediacom,SmartBook 141,Notebook,14.0,4.0,Windows 10,1.4,5.521460917862246,1,0,0,0,0,0,2073600,32,0,0,0,Intel,1.44,Intel Other,Intel,1,Intel Graphics
583,Toshiba,Tecra X40-D-10H,Ultrabook,14.0,16.0,Windows 10,1.24,7.531552381407289,1,0,0,1,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
584,Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,32.0,Windows 10,4.6,7.88758403166028,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
